7/9/2015,16:39:14,7/9/2015 16:39:14,37.286,-97.466,5.4,km,0.9,
7/9/2015,16:39:17,7/9/2015 16:39:17,37.309,-97.47,3.6,km,0.4,
7/9/2015,16:46:49,7/9/2015 16:46:49,37.303,-97.454,4.2,km,1.3,
7/9/2015,17:22:14,7/9/2015 17:22:14,37.308,-97.471,3.5,km,0.5,
7/9/2015,22:45:57,7/9/2015 22:45:57,37.312,-97.467,4,km,0.8,
7/9/2015,22:49:46,7/9/2015 22:49:46,37.317,-97.478,3.8,km,0.7,
7/9/2015,22:50:42,7/9/2015 22:50:42,37.306,-97.472,3.9,km,0.6,
7/10/2015,0:11:36,7/10/2015 0:11:36,37.25,-97.606,3.9,km,1.7,
7/10/2015,0:20:37,7/10/2015 0:20:37,37.249,-97.607,4.2,km,1.8,
7/10/2015,5:30:11,7/10/2015 5:30:11,37.247,-97.606,4.4,km,1.4,
7/10/2015,10:20:01,7/10/2015 10:20:01,37.309,-97.465,3.9,km,1.5,
7/10/2015,12:35:50,7/10/2015 12:35:50,37.31,-97.466,3.9,km,0.7,
7/10/2015,16:39:59,7/10/2015 16:39:59,37.308,-97.469,3.8,km,0.6,
7/10/2015,16:56:41,7/10/2015 16:56:41,37.303,-97.467,4,km,0.7,
7/11/2015,0:56:03,7/11/2015 0:56:03,37.312,-97.487,3,km,1,
7/11/2015,0:56:21,7/11/2015 0:56:21,37.301,-97.472,3.9,km,0.7,
7/11/2015,7:09:01,7/11/2015 7:09:01,37.307,-97.469,4,km,0.9,
7/11/2015,7:55:35,7/11/2015 7:55:35,37.318,-97.486,3.4,km,1,
7/11/2015,20:28:05,7/11/2015 20:28:05,37.293,-97.483,3.5,km,1.1,
7/12/2015,0:29:44,7/12/2015 0:29:44,37.311,-97.473,3.8,km,0.9,
7/12/2015,16:01:30,7/12/2015 16:01:30,37.428,-97.461,5.3,km,2.3,
7/12/2015,17:27:49,7/12/2015 17:27:49,37.284,-97.62,3.2,km,1.6,
7/12/2015,19:46:54,7/12/2015 19:46:54,37.155,-97.614,7,km,1.8,
8/20/2015,19:02:27,8/20/2015 19:02:27,37.426,-97.472,4.9,km,1.8,
8/21/2015,10:50:18,8/21/2015 10:50:18,37.252,-97.613,3.9,km,1.6,
8/21/2015,20:30:41,8/21/2015 20:30:41,37.326,-97.491,2.8,km,1.2,
8/22/2015,4:44:47,8/22/2015 4:44:47,37.104,-97.637,6.2,km,1.8,
8/23/2015,14:36:19,8/23/2015 14:36:19,37.322,-97.48,3.9,km,1.1,
8/24/2015,11:37:40,8/24/2015 11:37:40,37.283,-97.625,4.1,km,1.5,
8/24/2015,15:20:44,8/24/2015 15:20:44,37.322,-97.515,5.6,km,1.2,
8/24/2015,15:41:57,8/24/2015 15:41:57,37.323,-97.516,5.3,km,1.2,
8/24/2015,19:19:57,8/24/2015 19:19:57,37.331,-97.486,2.8,km,0.9,
8/25/2015,5:39:41,8/25/2015 5:39:41,37.234,-97.563,5.5,km,1.4,
8/25/2015,8:50:50,8/25/2015 8:50:50,37.236,-97.587,4.8,km,1.3,
8/25/2015,19:49:46,8/25/2015 19:49:46,37.327,-97.513,5.1,km,1.3,
8/25/2015,22:30:22,8/25/2015 22:30:22,37.323,-97.513,5.5,km,1.2,
8/25/2015,23:22:08,8/25/2015 23:22:08,37.323,-97.514,5.5,km,1.5,
8/26/2015,1:23:44,8/26/2015 1:23:44,37.276,-97.632,5.6,km,1.7,
8/26/2015,4:12:59,8/26/2015 4:12:59,37.236,-97.566,4.7,km,1.5,
8/26/2015,5:15:29,8/26/2015 5:15:29,37.293,-97.516,6.2,km,1.5,
8/28/2015,10:41:28,8/28/2015 10:41:28,37.323,-97.51,5.3,km,1,
8/28/2015,11:04:16,8/28/2015 11:04:16,37.237,-97.564,4.8,km,1.9,
8/28/2015,11:43:07,8/28/2015 11:43:07,37.054,-97.529,2,km,1.4,
8/28/2015,12:04:00,8/28/2015 12:04:00,37.24,-97.564,4.7,km,1.9,
8/28/2015,12:04:05,8/28/2015 12:04:05,37.24,-97.566,4.8,km,1.9,
8/28/2015,14:39:16,8/28/2015 14:39:16,37.32,-97.512,5.9,km,1.7,
8/29/2015,19:20:22,8/29/2015 19:20:22,37.231,-97.573,15,km,1.7,
8/31/2015,7:36:04,8/31/2015 7:36:04,37.315,-97.472,4.5,km,1,
8/31/2015,7:48:27,8/31/2015 7:48:27,37.322,-97.48,4,km,1.3,
8/31/2015,9:19:59,8/31/2015 9:19:59,37.32,-97.477,4.3,km,1.2,
8/31/2015,9:22:16,8/31/2015 9:22:16,37.319,-97.478,4.4,km,1.4,
8/31/2015,9:28:51,8/31/2015 9:28:51,37.319,-97.477,4.3,km,1,
8/31/2015,9:48:43,8/31/2015 9:48:43,37.321,-97.478,4.2,km,1.3,
8/31/2015,9:50:29,8/31/2015 9:50:29,37.323,-97.48,3.8,km,1.4,
8/31/2015,10:07:40,8/31/2015 10:07:40,37.32,-97.477,4.1,km,1.3,
8/31/2015,10:11:20,8/31/2015 10:11:20,37.331,-97.491,2,km,1.1,
8/31/2015,10:45:27,8/31/2015 10:45:27,37.327,-97.495,0.3,km,1,
8/31/2015,10:54:18,8/31/2015 10:54:18,37.327,-97.488,3.3,km,1,
8/31/2015,21:05:17,8/31/2015 21:05:17,37.312,-97.387,3,km,1.2,
8/26/2015,5:18:06,8/26/2015 5:18:06,37.318,-97.514,5.6,km,1.1,
8/26/2015,5:56:56,8/26/2015 5:56:56,37.319,-97.515,5.6,km,1.7,
8/26/2015,8:15:45,8/26/2015 8:15:45,37.318,-97.513,5.9,km,1.1,
8/26/2015,8:17:35,8/26/2015 8:17:35,37.319,-97.515,5.7,km,1.2,
8/26/2015,9:06:24,8/26/2015 9:06:24,37.237,-97.565,4.9,km,1.9,
8/26/2015,10:01:39,8/26/2015 10:01:39,37.24,-97.565,4.6,km,1.5,
8/26/2015,10:02:19,8/26/2015 10:02:19,37.241,-97.566,4.3,km,1.2,
8/26/2015,12:01:28,8/26/2015 12:01:28,37.24,-97.566,4.6,km,1.4,
8/26/2015,14:51:40,8/26/2015 14:51:40,37.347,-97.581,5.1,km,1.5,
8/26/2015,17:58:12,8/26/2015 17:58:12,37.245,-97.566,4,km,1.5,
8/26/2015,18:01:11,8/26/2015 18:01:11,37.237,-97.565,4.8,km,1.4,
8/26/2015,19:25:32,8/26/2015 19:25:32,37.194,-97.56,9.3,km,1.8,
